FID,STRASSENNA,Shape_Leng,d_RADWEGAR,START_X,START_Y,END_X,END_Y
18668,Oberanger,46.29691225,Radfahr-/Schutzstreifen,691249.9187,5334446.375,691221.3823,5334409.933
18669,Oberanger,4.101387982,Übergang,691229.8741,5334405.857,691227.2088,5334402.74
18670,Oberanger,11.51098845,Übergang,691227.2088,5334402.74,691219.3235,5334394.368
18671,Oberanger,78.63473644,Radfahr-/Schutzstreifen,691221.3823,5334409.933,691153.9564,5334371.166
18672,Oberanger,72.73541325,Radfahr-/Schutzstreifen,691219.3235,5334394.368,691155.0306,5334361.153
18673,Oberanger,7.146212721,Übergang,691081.9658,5334356.245,691074.8637,5334355.452
18674,Oberanger,57.11798576,Radfahr-/Schutzstreifen,691132.2085,5334366.785,691075.2011,5334366.056
18675,Oberanger,6.009277309,Übergang,691075.2011,5334366.056,691069.2828,5334365.015
18676,Oberanger,22.21183924,Radfahr-/Schutzstreifen,691153.9564,5334371.166,691132.2085,5334366.785
18677,Oberanger,23.26130022,Radfahr-/Schutzstreifen,691155.0306,5334361.153,691132.2321,5334356.973
18678,Oberanger,4.337089228,Radfahr-/Schutzstreifen,691132.2321,5334356.973,691127.9125,5334356.584
18679,Oberanger,13.22628752,Übergang,691127.9125,5334356.584,691114.6914,5334356.954
18680,Oberanger,34.52929343,Radfahr-/Schutzstreifen,691361.0458,5334529.384,691329.6644,5334515.665
18681,Sendlinger-Tor-Platz,44.5013502,Radfahr-/Schutzstreifen,690979.5724,5334312.301,691017.9933,5334334.39
18682,Brienner Straße,21.16857926,Übergang,691427.6305,5335409.73,691409.9306,5335421.341
18683,Brienner Straße,27.00350724,Radfahr-/Schutzstreifen,691409.9306,5335421.341,691388.2762,5335437.402
18684,Brienner Straße,11.61910502,Übergang,691388.2762,5335437.402,691379.7202,5335445.264
18685,Brienner Straße,12.46631159,Übergang,691379.7202,5335445.264,691370.7977,5335453.97
18686,Brienner Straße,79.22906744,Radfahr-/Schutzstreifen,691370.7977,5335453.97,691302.8535,5335492.341
18687,Brienner Straße,40.36980053,Radfahr-/Schutzstreifen,691302.8535,5335492.341,691265.2476,5335507.021
18688,Brienner Straße,19.04221079,Übergang,691324.1403,5335494.479,691306.2973,5335501.13
18689,Brienner Straße,5.142119378,Übergang,691306.2973,5335501.13,691301.3716,5335502.606
18690,Brienner Straße,25.89539019,Übergang,691433.5197,5335452.427,691409.3777,5335461.793
18691,Brienner Straße,91.28948103,Radfahr-/Schutzstreifen,691409.3777,5335461.793,691324.1403,5335494.479
18692,Maximiliansplatz,193.0849156,Radweg,691245.09,5335311.579,691408.6184,5335410.914
18693,Brienner Straße,5.37380349,Übergang,691432.5268,5335407.515,691427.6305,5335409.73
18694,Maximiliansplatz,2.816442084,Übergang,691434.9934,5335349.381,691434.0329,5335346.734
18695,Maximiliansplatz,3.270983904,Übergang,691434.0329,5335346.734,691432.9448,5335343.649
18696,Maximiliansplatz,40.29886104,Radweg,691432.9448,5335343.649,691414.2483,5335308.18
18697,Oskar-von-Miller-Ring,25.32190292,Radweg,691526.5046,5335651.221,691549.7221,5335660.165
18698,Oskar-von-Miller-Ring,3.968704867,Radweg,691546.4727,5335662.444,691549.7221,5335660.165
18699,Oskar-von-Miller-Ring,150.2900089,Radweg,691549.7221,5335660.165,691698.5693,5335680.466
18700,Oskar-von-Miller-Ring,94.6349697,Getrennter Rad- und Gehweg,691719.4253,5335706.085,691810.8261,5335681.683
18701,Oskar-von-Miller-Ring,2.346983775,Übergang,691810.8261,5335681.683,691813.0541,5335680.945
18702,Oskar-von-Miller-Ring,8.049618704,Anschlussabschnitt,691719.4253,5335706.085,691711.3865,5335705.668
18703,Oskar-von-Miller-Ring,3.69037484,Anschlussabschnitt,691523.2905,5335649.408,691526.5046,5335651.221
18704,Oskar-von-Miller-Ring,11.47124848,Radfahr-/Schutzstreifen,691698.5693,5335680.466,691709.0642,5335684.441
18705,Oskar-von-Miller-Ring,6.560944671,Anschlussabschnitt,691546.4727,5335662.444,691540.7214,5335665.601
18706,Ludwigstraße,3.573986279,Radweg,691853.9456,5335828.207,691854.8063,5335831.676
18707,Ludwigstraße,71.79021924,Radweg,691856.7514,5335752.837,691875.6934,5335822.083
18708,Ludwigstraße,11.77924957,Radweg,691878.8043,5335833.027,691882.3157,5335844.271
18709,Ludwigstraße,10.83438023,Übergang,691857.1621,5335840.193,691859.9051,5335850.675
18710,Ludwigstraße,7.942222853,Radweg,692012.6436,5336433.69,692012.8844,5336441.6
18711,Ludwigstraße,8.837381083,Radweg,691854.8063,5335831.676,691857.1621,5335840.193
18712,Sendlinger-Tor-Platz,6.386590706,Übergang,691017.9933,5334334.39,691023.6396,5334337.374
18713,Sendlinger-Tor-Platz,5.185915782,Übergang,691023.6396,5334337.374,691028.2596,5334339.73
18714,Sendlinger-Tor-Platz,7.675761776,Übergang,691067.3216,5334354.026,691074.8637,5334355.452
18715,Oberanger,40.75200012,Radfahr-/Schutzstreifen,691274.8696,5334478.594,691249.9187,5334446.375
18716,Oberanger,32.76581068,Radfahr-/Schutzstreifen,691114.6914,5334356.954,691081.9658,5334356.245
18717,Sendlinger-Tor-Platz,50.79961876,Radfahr-/Schutzstreifen,690971.3981,5334329.365,691017.5141,5334350.67
18718,Sonnenstraße,11.73290933,Übergang,690886.6522,5334418.071,690894.5759,5334409.418
18719,Sendlinger-Tor-Platz,6.070909148,Übergang,690894.5759,5334409.418,690898.7218,5334404.983
18720,Sendlinger-Tor-Platz,10.19195165,Übergang,690898.7218,5334404.983,690905.4614,5334397.337
18721,Sendlinger-Tor-Platz,18.00987688,Übergang,690905.4614,5334397.337,690917.1208,5334383.611
18722,Sendlinger-Tor-Platz,65.4936512,Radweg,690917.1208,5334383.611,690945.791,5334324.75
18723,Sendlinger-Tor-Platz,91.88715639,Radweg,690926.2634,5334427.213,690965.3564,5334344.057
18724,Sendlinger-Tor-Platz,5.703476513,Übergang,690965.3564,5334344.057,690967.2336,5334338.671
18725,Sendlinger-Tor-Platz,9.52336942,Übergang,690967.2336,5334338.671,690971.1056,5334329.971
18726,Leonrodstraße,9.366569897,Übergang,688407.363,5336421.98,688415.4961,5336426.626
18727,Hohenzollernstraße,113.1520256,Radweg,690857.4716,5337395.615,690745.8065,5337377.809
18728,Brienner Straße,15.74148381,Anschlussabschnitt,691432.5268,5335407.515,691447.0788,5335401.513
18729,Maximiliansplatz,9.445227389,Anschlussabschnitt,691408.6184,5335410.914,691414.0905,5335418.612
18730,Maximiliansplatz,80.57483156,Radweg,691453.1897,5335427.874,691434.9934,5335349.381
18731,Königsplatz,2.866619598,Radweg,690706.0808,5335679.904,690703.3054,5335680.621
18732,Königsplatz,5.249426719,Übergang,690703.3054,5335680.621,690698.4679,5335682.66
18733,Luisenstraße,6.696064801,Radweg,690706.0808,5335679.904,690709.0075,5335685.927
18734,Luisenstraße,7.910944345,Übergang,690630.7755,5335493.67,690633.7036,5335501.019
18735,Luisenstraße,5.266492898,Übergang,690633.7036,5335501.019,690635.8664,5335505.821
18736,Luisenstraße,188.1101469,Radweg,690635.8664,5335505.821,690706.0808,5335679.904
18737,Ridlerstraße,15.65775458,Radweg,688164.9642,5334551.487,688153.1971,5334561.816
18738,Ludwigstraße,11.3774622,Radweg,691875.6934,5335822.083,691878.8043,5335833.027
18739,Odeonsplatz,4.791218544,Übergang,691798.0883,5335541.925,691799.2498,5335546.573
18740,Ludwigstraße,7.430164046,Übergang,691799.2498,5335546.573,691801.4074,5335553.683
18741,Ludwigstraße,112.1668857,Radweg,691778.9997,5335552.052,691807.213,5335659.886
18742,Ludwigstraße,12.39495801,Übergang,691807.213,5335659.886,691810.5249,5335671.83
18743,Ludwigstraße,9.459005542,Übergang,691810.5249,5335671.83,691813.0541,5335680.945
18744,Ludwigstraße,2.669936706,Übergang,691813.0541,5335680.945,691813.7781,5335683.515
18745,Ludwigstraße,102.7239134,Radweg,691801.4074,5335553.683,691828.9224,5335651.249
18746,Ludwigstraße,4.951582281,Übergang,691828.9224,5335651.249,691830.1774,5335656.039
18747,Ludwigstraße,9.529830295,Übergang,691830.1774,5335656.039,691832.7728,5335665.208
18748,Ludwigstraße,10.92285479,Übergang,691832.7728,5335665.208,691835.59,5335675.762
18749,Ludwigstraße,3.735517886,Übergang,691835.59,5335675.762,691836.5487,5335679.372
18750,Ludwigstraße,68.34988041,Radweg,691836.5487,5335679.372,691854.0362,5335744.074
18751,Ludwigstraße,4.146890527,Übergang,691854.0362,5335744.074,691855.3125,5335748.02
18752,Sendlinger-Tor-Platz,0.672538184,Übergang,690971.1056,5334329.971,690971.3981,5334329.365
18753,Sonnenstraße,105.435232,Radweg (Zweirichtungsradweg),690790.546,5334743.968,690789.0619,5334639.103
18754,Sonnenstraße,5.032488219,Übergang,690789.0619,5334639.103,690790.4537,5334634.267
18755,Sonnenstraße,6.652625218,Übergang,690790.4537,5334634.267,690792.4287,5334627.914
18756,Sonnenstraße,10.44227666,Übergang,690814.1882,5334962.212,690812.9466,5334951.844
18757,Nymphenburger Straße,41.60041174,Radweg,688748.9117,5336276.728,688708.7956,5336287.742
18758,Nymphenburger Straße,4.811453011,Übergang,688371.1577,5336618.667,688369.7015,5336623.253
18759,Nymphenburger Straße,8.016236891,Übergang,688679.3851,5336264.263,688671.7534,5336266.716
18760,Arnulfstraße,5.011609543,Übergang,688174.2959,5335741.55,688169.4489,5335742.824
18761,Arnulfstraße,6.875121365,Radweg,690002.0343,5335296.904,689995.1596,5335296.98
18762,Arnulfstraße,14.59808366,Übergang,688737.8773,5335635.297,688723.488,5335637.757
18763,Arnulfstraße,80.0625711,Radweg,688723.488,5335637.757,688644.4449,5335645.846
18764,Arnulfstraße,2.045483713,Übergang,688573.1357,5335647.018,688571.2178,5335646.307
18765,Isartorplatz,3.840975598,Radweg,692090.8503,5334491.896,692087.3008,5334493.364
18766,Theresienhöhe,165.2817307,Radweg,689513.3409,5334372.523,689503.151,5334207.798
18767,Radlkoferstraße,6.248044194,Übergang,689222.9552,5333441.936,689217.3052,5333439.269
18768,Ganghoferstraße,12.40984996,Radweg,688948.9112,5334309.436,688948.1438,5334297.05
18769,Ganghoferstraße,7.956343021,Radweg,688948.1438,5334297.05,688947.3426,5334289.134
18770,Ganghoferstraße,24.55326859,Radweg,688968.1183,5333591.456,688979.8161,5333569.868
18771,Arnulfstraße,287.320463,Radweg,687732.129,5335946.816,687460.7726,5336037.179
18772,Leonrodstraße,6.518204747,Radweg,689374.5966,5337135.089,689379.4818,5337139.404
18773,Landshuter Allee,5.321922144,Übergang,688661.7796,5336486.491,688661.6753,5336491.812
18774,Renatastraße,90.10299384,Radweg,687897.8301,5336802.334,687875.6281,5336889.659
18775,Ludwigstraße,66.28820201,Radweg,691813.7781,5335683.515,691831.6126,5335747.359
18776,Ludwigstraße,4.440856473,Übergang,691831.6126,5335747.359,691832.5601,5335751.698
18777,Ludwigstraße,4.985703245,Übergang,691832.5601,5335751.698,691833.7271,5335756.545
18778,Ludwigstraße,74.4596825,Radweg,691833.7271,5335756.545,691853.9456,5335828.207
18779,Ludwigstraße,157.8392016,Radweg,691859.9051,5335850.675,691902.4546,5336002.671
18780,Ludwigstraße,158.4388314,Radweg,691882.3157,5335844.271,691924.6665,5335996.943
18781,Ludwigstraße,3.236038419,Radweg,691921.937,5336073.028,691922.7778,5336076.152
18782,Ludwigstraße,7.550290995,Übergang,691922.7778,5336076.152,691925.2996,5336083.269
18783,Ludwigstraße,9.117095197,Übergang,691925.2996,5336083.269,691927.8661,5336092.018
18784,Arcisstraße,6.89656672,Übergang,691106.0103,5336126.7,691108.3245,5336133.197
18785,Dom-Pedro-Straße,44.35884635,Getrennter Rad- und Gehweg,688789.6918,5337153.213,688745.3557,5337152.885
18786,Dom-Pedro-Straße,3.635216552,Übergang,688795.7803,5337151.906,688792.2746,5337152.868
18787,Königsplatz,5.026427974,Übergang,690735.0836,5335760.963,690730.0603,5335760.786
18788,Sonnenstraße,93.08101807,Radweg,690812.9466,5334951.844,690802.8827,5334859.718
18789,Sonnenstraße,2.383025851,Übergang,690802.8827,5334859.718,690802.8938,5334857.335
18790,Sonnenstraße,3.406529181,Übergang,690802.8938,5334857.335,690802.9079,5334853.929
18791,Sonnenstraße,25.46005623,Radweg,690802.9079,5334853.929,690801.2497,5334828.523
18792,Sonnenstraße,5.665729378,Übergang,690801.2497,5334828.523,690800.762,5334822.878
18793,Sonnenstraße,4.499661366,Übergang,690800.762,5334822.878,690800.32,5334818.4
18794,Sonnenstraße,58.96578579,Radweg,690800.32,5334818.4,690791.9925,5334760.36
18795,Sonnenstraße,43.38514564,Radweg,690852.728,5334805.875,690852.1603,5334763.388
18796,Sonnenstraße,8.963044324,Übergang,690791.9925,5334760.36,690791.3045,5334751.423
18797,Sonnenstraße,7.494183393,Übergang,690791.3045,5334751.423,690790.546,5334743.968
18798,Sonnenstraße,14.25866613,Radweg,690852.1603,5334763.388,690851.0288,5334749.174
18799,Maximilianstraße,3.240296406,Radweg,692284.2322,5334875.21,692287.3914,5334874.49
18800,Sandstraße,14.33122037,Übergang,690226.7602,5336238.285,690237.3808,5336247.907
18801,Grafinger Straße,282.2038064,Getrennter Rad- und Gehweg,694157.5157,5333476.145,694438.6447,5333455.194
18802,Corneliusbrücke,58.94140246,Radfahr-/Schutzstreifen,691932.1473,5333878.241,691969.1312,5333832.426
18803,Tegernseer Landstraße,2.835399884,Übergang,691918.463,5332207.678,691917.1375,5332205.171
18804,Landshuter Allee,25.72005089,Radweg,688661.6127,5336506.65,688662.4129,5336532.358
18805,Arnulfstraße,14.06428841,Übergang,689888.2487,5335302.619,689876.2177,5335309.775
18806,Deisenhofener Straße,107.6384008,Radweg,692483.6949,5332118.2,692575.5722,5332063.867
18807,Schwere-Reiter-Straße,14.55561092,Übergang,690172.0959,5337387.858,690186.6429,5337388.359
18808,Sandstraße,115.8967562,Radweg,690087.8738,5335928.363,690135.4534,5336033.12
18809,Augustenstraße,6.529468049,Übergang,690812.7394,5336510.208,690815.4488,5336516.149
18810,Augustenstraße,6.420721768,Übergang,690844.5282,5336590.23,690847.0667,5336596.128
18811,Arnulfstraße,3.139564335,Getrennter Rad- und Gehweg,689003.3424,5335582.963,689000.2754,5335583.634
18812,Falkenstraße,100.1445123,Radfahr-/Schutzstreifen,691961.1124,5333206.456,691936.1387,5333110.575
18813,Waisenhausstraße,4.622038096,Übergang,688047.6229,5337618.819,688046.998,5337623.398
18814,Renatastraße,8.111178112,Radweg,687842.6344,5336977.539,687840.473,5336985.357
18815,Ludwigstraße,5.02722178,Übergang,691855.3125,5335748.02,691856.7514,5335752.837
18816,Ludwigstraße,72.56526785,Radweg,691924.6665,5335996.943,691944.0295,5336066.877
18817,Ludwigstraße,10.5780065,Radweg,691944.0295,5336066.877,691946.7928,5336077.088
18818,Ludwigstraße,9.578128968,Radweg,691946.7928,5336077.088,691949.5266,5336086.268
18819,Ludwigstraße,120.460844,Radweg,691927.8661,5336092.018,691959.9782,5336208.119
18820,Ludwigstraße,2.934170179,Übergang,691959.9782,5336208.119,691960.8032,5336210.935
18821,Ludwigstraße,119.0845154,Radweg,691949.5266,5336086.268,691981.4857,5336200.984
18822,Ludwigstraße,4.443881467,Übergang,691981.4857,5336200.984,691982.6237,5336205.279
18823,Ludwigstraße,5.123286192,Übergang,691960.8032,5336210.935,691962.0782,5336215.897
18824,Ludwigstraße,8.348319881,Übergang,691982.6237,5336205.279,691984.7835,5336213.343
18825,Ludwigstraße,101.604154,Radweg,691962.0782,5336215.897,691989.1981,5336313.815
18826,Ludwigstraße,96.02978475,Radweg,691984.7835,5336213.343,692010.746,5336305.797
18827,Ludwigstraße,3.721027854,Übergang,692010.746,5336305.797,692012.6105,5336309.017
18828,Ludwigstraße,5.671147718,Übergang,692012.6105,5336309.017,692015.7262,5336313.756
18829,Görresstraße,106.3646435,Radweg,690981.5512,5336649.849,690883.0042,5336687.384
18830,Sonnenstraße,69.97464116,Radweg,690851.0288,5334749.174,690844.5246,5334679.502
18831,Sonnenstraße,5.959564991,Übergang,690844.5246,5334679.502,690844.1154,5334673.557
18832,Sonnenstraße,5.169506989,Übergang,690844.1154,5334673.557,690843.7939,5334668.397
18833,Sonnenstraße,27.14060181,Radweg,690843.7939,5334668.397,690842.1985,5334641.379
18834,Sonnenstraße,231.4851477,Radweg,690842.1985,5334641.379,690926.2634,5334427.213
18835,Sonnenstraße,230.1103922,Radweg,690792.4287,5334627.914,690886.6522,5334418.071
18836,Sonnenstraße,108.4568266,Radweg,690862.9353,5334923.266,690853.5472,5334815.814
18837,Sonnenstraße,2.301966295,Übergang,690853.5472,5334815.814,690853.3343,5334813.522
18838,Sonnenstraße,7.671097581,Übergang,690853.3343,5334813.522,690852.728,5334805.875
18839,Karlsplatz,7.408531069,Übergang,690814.7053,5334972.592,690814.3123,5334965.194
18840,Karlsplatz,0.866881041,Übergang,690814.3123,5334965.194,690814.2866,5334964.328
18841,Sonnenstraße,2.117787245,Übergang,690814.2866,5334964.328,690814.1882,5334962.212
18842,Sendlinger-Tor-Platz,9.581697676,Übergang,690971.3981,5334329.365,690975.7226,5334320.815
18843,Sendlinger-Tor-Platz,2.37688819,Übergang,690975.7226,5334320.815,690976.7386,5334318.666
18844,Sendlinger-Tor-Platz,6.966779011,Übergang,690976.7386,5334318.666,690979.5724,5334312.301
18845,Karl-Theodor-Straße,121.6241571,Radweg,691097.616,5338126.923,690976.4724,5338137.724
18846,Schwere-Reiter-Straße,8.184415601,Übergang,690235.5247,5337385.853,690243.709,5337385.896
18847,Schwere-Reiter-Straße,39.28216626,Radweg,690298.6847,5337382.504,690337.9021,5337380.249
18848,Mariahilfplatz,37.53102705,Radfahr-/Schutzstreifen,692279.7471,5333582.096,692314.0512,5333566.871
18849,Tegernseer Landstraße,16.25853119,Übergang,691751.8289,5331937.176,691767.137,5331931.699
18850,Isoldenstraße,6.992530608,Radweg,692010.1032,5338527.935,692013.1107,5338533.864
18851,Prinzregentenstraße,7.858573483,Übergang,692818.8918,5335358.031,692826.4657,5335355.935
18852,Seidlstraße,12.38839862,Übergang,690170.1174,5335294.168,690173.8243,5335305.989
18853,Seidlstraße,10.16285788,Übergang,690209.6504,5335416.561,690213.1251,5335426.111
18854,Seidlstraße,111.7598074,Radweg,690263.3235,5335657.915,690297.8036,5335764.063
18855,Prinzregentenstraße,75.47232489,Radweg,692917.7712,5335331.202,692990.6899,5335312.302
18856,Nymphenburger Straße,4.766743256,Übergang,689407.0693,5336080.681,689402.5383,5336082.161
18857,Arnulfstraße,134.938065,Radweg,690132.0163,5335260.733,690002.0343,5335296.904
18858,Nymphenburger Straße,44.10638779,Radweg,688478.6317,5336381.552,688439.4791,5336401.861
18859,Auenstraße,8.805966001,Übergang,691701.504,5333713.033,691694.4654,5333707.741
18860,Rosenheimer Straße,3.896389869,Übergang,692535.4626,5334146.712,692539.3421,5334147.074
18861,Rosenheimer Straße,11.36110077,Übergang,692539.3421,5334147.074,692550.6387,5334148.283
18862,Pilgersheimer Straße,74.65340732,Radweg,691385.538,5332027.029,691364.7125,5331955.342
18863,Ohlmüllerstraße,15.31479177,Übergang,692055.9233,5333332.493,692062.6615,5333318.74
18864,Ohlmüllerstraße,22.71934714,Radweg,692038.1356,5333359.674,692052.6289,5333342.357
18865,Welfenstraße,2.076772171,Übergang,692760.3099,5333156.443,692762.3527,5333156.817
18866,Schwanthalerstraße,1.621313509,Radweg,689696.8573,5334747.112,689695.2916,5334746.691
18867,Maximilianstraße,5.736071165,Übergang,692173.3848,5334916.238,692178.9752,5334914.954
18868, ,33.75970579,Anschlussabschnitt,691936.1387,5333110.575,691918.1893,5333081.982
